rows,50000
columns,7
x1,x2,x3,x4,x5,x6,F14
4,-5,4,3,0,-1,-0.0
4,5,3,-1,-4,0,-0.0
4,3,-4,-4,4,-2,-6.0
-3,-2,-1,-5,2,-4,-26.666666666666664
1,2,-4,2,-2,5,10.0
-2,-2,1,-1,-1,5,5.0
-1,3,-1,-5,-1,4,60.0
3,-3,2,1,4,-1,2.0
0,-2,2,-3,-3,1,inf
1,-5,2,1,-2,-3,-15.0
5,4,2,4,4,5,32.0
0,5,-3,5,4,-2,inf
3,-1,2,-3,-2,4,-4.0
-2,5,3,0,0,4,inf
-2,-3,-2,-5,0,-5,0.0
-2,5,4,0,-1,-5,inf
-1,0,1,-3,2,-4,inf
-3,-1,4,5,1,-5,-2.083333333333333
0,2,-3,5,-1,-4,inf
-5,-3,-1,4,-3,2,14.399999999999999
-2,3,3,4,-1,5,10.0
0,3,-1,-4,5,-2,inf
1,4,3,2,0,4,0.0
3,-3,0,2,-2,5,inf
2,-4,4,-2,-3,-4,12.0
5,0,1,-1,0,-4,inf
5,2,4,-3,4,1,-1.2000000000000002
-4,-5,2,-2,0,-4,-0.0
-2,-4,4,-5,1,1,-2.5
0,5,3,4,3,1,inf
-4,-5,2,4,5,-2,-25.0
3,-4,4,-2,3,1,2.0
-3,3,-5,2,-3,4,-4.8
-2,5,-5,-1,-3,-3,-4.5
-5,-5,2,-4,-5,5,50.0
-1,-5,2,-5,-3,1,37.49999999999999
1,5,1,-2,-3,-5,-150.0
-5,4,5,-3,-4,0,0.0
1,5,-1,2,2,1,-20.0
-2,0,0,-4,-1,4,inf
-2,3,0,0,0,-5,inf
4,-5,3,2,-5,-1,-4.166666666666666
4,-1,5,4,-4,5,4.0
-1,0,2,3,-5,4,inf
-2,0,-3,-2,-4,3,inf
0,-2,5,-2,3,-5,inf
-5,-1,-5,3,2,2,-0.48
2,-3,-2,-1,-2,5,7.5
4,-5,1,-1,-2,5,-12.5
4,0,1,-5,4,1,inf
-3,1,2,0,2,2,inf
-3,-5,-4,5,1,-3,6.25
-4,-5,0,-2,-3,0,inf
2,2,-1,1,0,-4,-0.0
-1,0,-3,5,3,3,inf
-5,-2,-1,-4,-4,1,-6.4
-2,5,0,0,0,2,inf
2,5,4,-2,2,1,-2.5
-4,-4,4,-5,1,4,-5.0
2,-1,4,-4,-1,3,-1.5
5,-5,3,-1,-5,-4,6.666666666666667
-3,-3,4,5,3,3,11.25
5,4,3,4,-5,-5,26.666666666666668
-1,-4,1,1,5,-3,-60.0
-3,2,-1,5,3,2,19.999999999999996
0,4,5,0,4,2,inf
-1,4,2,-2,-5,0,0.0
4,2,0,-1,3,1,inf
1,-1,-1,-5,3,-1,15.0
0,4,5,0,1,-4,inf
-1,-2,1,4,-2,-5,80.0
4,5,-1,-5,0,-4,0.0
-1,-5,5,-1,0,4,-0.0
3,-2,-1,-5,1,1,-3.333333333333333
-3,-2,-3,3,5,-1,3.3333333333333335
2,-1,-5,2,-5,0,0.0
-3,3,1,4,3,5,-60.0
-4,-3,2,-5,-3,-3,-16.875
1,3,-2,0,-4,3,inf
0,-4,-2,4,2,-5,inf
1,-4,-1,2,5,-3,-120.0
3,-5,2,3,0,2,-0.0
3,3,-1,-3,4,1,12.0
-4,-5,-2,5,-5,1,15.624999999999996
0,-2,5,-3,5,0,inf
-5,3,-5,0,-3,-2,inf
-5,-4,-5,5,5,-4,16.0
0,-5,2,2,5,-3,inf
4,4,-5,3,1,-5,3.0
-4,-5,4,-1,1,1,-0.3125
-4,3,-5,0,-2,-4,inf
-1,0,0,3,1,-5,inf
4,3,-3,5,-1,-5,-6.250000000000001
-5,1,-1,5,4,3,12.0
-3,5,-4,5,0,4,0.0
-3,1,0,3,0,2,inf
-2,4,-3,-2,0,0,-0.0
-5,-5,-3,3,-1,1,1.0
0,4,-4,-2,-4,-4,inf
0,1,-2,-5,5,4,inf
3,-3,-2,-4,2,0,-0.0
-3,5,2,4,2,-5,33.333333333333336
3,-4,1,-2,-5,-4,53.333333333333336
-1,3,-3,4,0,0,0.0
-4,2,5,1,4,-4,1.6
-1,5,-1,4,3,-3,-180.0
-3,-1,2,5,5,3,12.499999999999998
4,1,2,-1,2,0,-0.0
2,5,1,-1,-3,-2,-15.0
2,-1,-4,-1,-4,-5,-2.5
-2,2,-5,-2,-4,1,1.6
-3,-2,-5,-2,-3,5,-4.0
-5,-5,5,1,-1,1,-0.2
-1,-3,-4,4,-4,1,12.0
-1,-4,-4,3,-1,4,12.0
-2,-1,-4,-3,3,5,5.625
-4,-1,3,-2,-1,1,0.16666666666666666
-2,-1,0,-2,-2,-4,inf
0,-1,1,-3,1,0,inf
1,-2,1,-3,2,-5,-60.0
2,-5,-2,3,4,-4,-60.0
5,-1,-1,5,-2,1,-2.0
0,3,-4,5,-4,2,inf
-1,0,-4,3,5,1,inf
-3,-5,4,5,2,-2,-8.333333333333334
-1,-4,-3,-3,-3,5,-60.0
3,-2,1,-5,5,0,0.0
0,-2,-2,-5,-4,4,inf
0,-4,-2,0,-2,4,inf
-2,1,3,-4,-1,-5,3.3333333333333335
4,-3,4,-3,-2,-3,3.375
3,-2,-2,-2,4,2,-5.333333333333333
-2,-5,3,-5,0,-2,-0.0
-2,-1,5,2,-5,-3,3.0
4,-4,-1,3,3,-3,-27.0
-4,4,-1,0,2,-4,inf
-5,-2,-2,0,3,2,inf
-2,5,-1,-1,-1,4,10.0
-3,-1,1,5,5,2,16.666666666666664
-1,-5,3,-2,-5,3,49.99999999999999
-5,0,-5,5,0,5,inf
2,-4,3,0,-5,-4,inf
-1,4,-2,1,-2,-2,8.0
-4,5,1,-4,0,-3,0.0
4,0,3,3,2,-2,inf
-5,-2,-5,1,-4,4,1.28
-3,2,0,5,0,4,inf
-2,4,5,-5,2,-2,-8.0
0,2,2,1,5,5,inf
-3,2,-1,4,0,-5,0.0
5,-3,5,-3,-5,-1,1.7999999999999998
-3,3,-3,0,-1,2,inf
4,0,-1,-2,-1,1,inf
4,2,-4,1,-1,3,0.375
2,0,4,0,1,-3,inf
-1,0,4,-5,0,-5,inf
2,-1,-4,0,-4,1,inf
2,-4,3,-2,1,2,2.6666666666666665
3,-2,4,2,4,3,-4.0
5,4,5,2,0,1,0.0
3,4,5,1,-5,4,-5.333333333333333
2,3,-1,3,-5,0,-0.0
-1,-3,-4,5,2,0,-0.0
-3,0,3,2,4,1,inf
-3,-5,-3,-2,1,-4,-4.444444444444445
-3,2,0,-3,-3,1,inf
5,2,1,-4,3,3,-14.4
3,-3,-1,4,-5,3,-60.0
-1,-4,2,0,4,-4,inf
-5,3,4,-2,-5,-2,3.0
-3,1,0,0,1,2,inf
3,-2,4,-4,-2,-2,2.6666666666666665
-1,-3,-2,-3,-3,1,-13.5
2,0,-4,-1,-2,-5,inf
2,-4,2,-1,3,-2,-6.0
1,-5,2,4,2,0,-0.0
5,5,-3,5,-4,3,20.0
-3,-1,-4,-4,-3,1,-1.0
-1,-1,4,-5,1,-5,6.25
2,-5,-4,0,5,2,inf
3,0,4,-3,-1,5,inf
3,0,3,5,-4,-2,inf
1,0,-4,2,3,-5,inf
1,5,-1,2,-5,-2,-100.0
-4,-3,5,1,-2,-5,1.5000000000000002
-5,-3,2,3,-2,3,-5.3999999999999995
-5,3,-3,-4,2,3,-4.8
-3,2,1,-2,3,1,4.0
0,2,0,2,1,-3,inf
-1,2,2,0,-1,-4,inf
4,-3,-3,-4,-3,2,6.0
4,0,4,0,0,4,inf
-2,-2,-5,4,-3,3,7.2
-2,1,-3,1,0,-5,0.0
5,-5,3,2,-1,-5,-3.3333333333333335
4,3,1,-1,0,1,-0.0
-2,5,4,-3,-2,3,-11.25
1,1,5,5,-4,-2,8.0
3,-2,2,-4,-1,-5,6.666666666666667
1,-1,-5,1,-2,2,-0.8
-2,1,-1,1,0,-1,0.0
-3,2,-2,4,2,5,13.333333333333334
-1,-2,-5,-3,5,-4,-24.0
-1,-3,0,5,-1,3,inf
-3,2,5,2,-4,5,5.333333333333333
0,-1,-2,-5,0,-3,inf
2,4,-2,-4,-3,-3,36.0
4,2,-3,5,-4,1,3.3333333333333335
2,0,1,4,-4,0,inf
2,-2,-1,0,1,-1,inf
2,3,-2,4,-5,4,60.0
1,-2,3,1,-5,-4,-13.333333333333334
-4,5,-5,0,-3,-1,inf
2,-3,-1,4,-2,4,-48.0
0,-5,0,-2,5,1,inf
4,5,-1,-3,-2,4,-30.0
5,3,3,3,-3,-4,7.199999999999999
-4,-3,-5,-4,-1,-4,2.4000000000000004
4,0,-1,-4,2,3,inf
3,-2,-3,1,3,3,2.0
1,1,-2,-4,5,3,30.0
-2,5,-4,-5,3,5,-46.87499999999999
-4,-4,-2,1,1,1,-0.5
5,-5,0,2,-4,4,inf
-1,-5,1,4,5,5,500.0
-3,2,-4,2,1,4,1.3333333333333333
-1,4,-1,-4,-3,-1,-48.0
-3,-1,3,-5,2,4,-4.444444444444445
-4,-1,0,-1,-2,-5,inf
-2,-3,4,-2,-5,2,7.5
-2,-5,1,-1,4,4,-40.0
0,0,2,4,-1,1,inf
0,-1,1,-2,2,-1,inf
-3,-1,-5,4,0,5,-0.0
-3,0,2,-4,2,-4,inf
5,0,-1,-1,-3,0,inf
0,-2,-1,-2,3,0,inf
-4,-2,-4,3,-2,-4,-3.0
4,1,5,-2,-2,3,0.6
-5,-2,5,1,5,-2,-0.8
-1,-2,5,-1,-4,-3,-4.8
-3,-1,-3,-1,-2,3,-0.6666666666666666
3,0,-2,-5,-3,-3,inf
-2,1,-3,-4,5,0,-0.0
1,-2,0,-1,5,4,inf
-1,3,-3,-3,-1,-5,-15.0
-3,2,2,-2,-2,0,0.0
4,-1,-3,1,2,-2,-0.3333333333333333
-4,0,0,-2,4,1,inf
5,4,-4,-1,0,3,0.0
2,-5,1,2,4,-1,20.0
4,-5,-3,0,0,2,inf
-4,5,0,-3,0,-4,inf
0,-4,-5,5,-5,0,inf
3,3,3,4,-2,4,-10.666666666666666
-1,1,-2,3,-4,-4,24.0
-2,-5,2,1,4,1,5.0
1,-4,5,2,-2,0,-0.0
-1,2,-2,-2,-1,0,-0.0
-2,2,4,1,5,-3,3.75
0,-2,2,4,1,5,inf
-5,4,3,-5,4,3,16.0
4,-1,4,2,-2,-4,-1.0
1,2,2,-2,-4,-5,-40.0
-5,-2,4,-5,-3,-4,-6.0
4,-4,-4,5,4,-2,-10.0
3,4,-2,0,1,4,inf
-5,-4,0,4,-5,2,inf
1,4,-5,-2,4,0,0.0
1,-3,5,-1,-2,0,0.0
-4,-4,4,1,2,-4,-2.0
1,-1,3,3,-5,2,10.0
1,-1,3,-4,1,-4,-5.333333333333333
4,-2,3,-1,-2,-1,0.3333333333333333
5,2,3,1,1,0,0.0
3,1,5,-2,3,-2,0.8
-3,1,4,5,4,-1,1.6666666666666665
1,-3,2,1,-4,4,24.0
-4,5,-2,-5,-2,-1,-6.249999999999999
-3,-2,-5,4,2,2,-2.1333333333333333
2,3,5,-3,1,-1,0.8999999999999999
-4,2,2,2,4,5,-10.0
0,4,-5,0,-5,-4,inf
-4,-4,-5,5,1,-4,4.0
0,-5,5,-4,4,0,inf
-5,-3,-3,5,1,3,-3.0
0,-5,-3,-1,-4,-5,inf
-3,0,-5,-3,3,-1,inf
-3,-2,-3,-4,2,3,5.333333333333333
-2,1,-3,-3,2,2,-2.0
4,-1,4,1,5,3,-0.9375
4,3,5,5,0,2,0.0
-1,5,0,4,-3,-3,inf
0,4,4,-2,-1,-3,inf
-2,1,-2,0,0,-1,inf
5,2,0,1,-5,-4,inf
-5,-4,1,5,-2,2,-16.0
5,0,2,4,-2,5,inf
3,-4,-4,5,4,-2,-13.333333333333332
-5,-1,-1,0,-1,-5,inf
-2,4,1,2,-3,-5,-60.0
-5,-3,5,-5,-5,-3,-9.0
4,4,4,0,3,-2,inf
3,-4,-5,5,4,3,16.0
4,-2,0,4,-1,-2,inf
-4,3,0,0,1,0,inf
1,-5,5,2,-2,3,12.0
-4,3,-2,3,-2,4,-9.0
0,-5,-5,1,-5,0,inf
-1,-3,-2,0,3,5,inf
3,5,4,-4,-1,0,-0.0
3,-5,-2,-1,-5,3,12.5
-2,-1,0,-4,-2,-3,inf
4,-2,2,3,-5,3,11.25
1,-2,-4,3,-3,-5,22.5
5,-2,-3,-2,-1,1,0.26666666666666666
2,-3,-4,1,-5,4,-7.5
-4,-3,5,1,-4,2,-1.2000000000000002
-5,5,2,-1,3,-4,-6.0
3,0,-4,1,1,-3,inf
-1,5,2,-4,2,-1,-20.0
1,0,-2,-4,-3,-5,inf
2,3,0,0,0,-4,inf
3,4,5,3,-5,-3,12.0
5,5,-1,-5,3,-1,-15.0
3,5,-1,4,-4,4,106.66666666666667
-1,3,4,-2,-3,5,-22.5
-5,-3,-3,2,4,2,-3.2
-5,2,0,-2,4,-1,inf
-4,4,-3,-4,1,-2,2.6666666666666665
0,0,-3,-5,2,-3,inf
-5,0,-1,5,-4,2,inf
4,5,-5,0,2,0,inf
0,-3,1,-3,4,4,inf
-4,-3,4,1,2,-4,-1.5
-5,1,4,2,4,0,-0.0
-1,-4,-5,4,0,-1,-0.0
5,2,3,2,4,-4,-4.266666666666667
-2,1,-2,1,-3,5,-3.75
5,5,3,1,1,3,1.0
-2,1,2,-1,-4,-3,3.0
-3,-3,3,-1,4,0,-0.0
-2,1,0,5,2,-5,inf
-3,-2,-1,3,2,-1,4.0
0,4,4,3,2,4,inf
-4,4,-5,1,-3,3,-1.8
0,-5,0,-3,4,-2,inf
2,-4,-1,5,0,4,0.0
0,2,-4,-1,3,-2,inf
3,-2,-2,3,-4,-4,16.0
-2,-2,-5,4,2,-3,4.8
4,-5,-4,-5,1,-1,1.5624999999999998
4,5,-1,0,-3,-4,inf
2,-1,0,-3,-2,-5,inf
3,2,1,5,1,-2,-6.666666666666666
2,-5,2,5,-4,1,24.999999999999996
5,-3,5,3,2,-2,1.4399999999999997
0,0,-4,0,5,5,inf
0,3,0,3,-2,-2,inf
-5,4,-4,2,5,-3,-6.0
4,-5,1,-1,1,-1,-1.25
-1,2,-4,-5,5,-3,37.5
5,-5,5,3,-5,-2,-6.0
1,1,-5,5,4,1,-4.0
4,3,4,-5,-3,-2,-5.625
-5,-4,0,3,0,4,inf
-1,1,2,1,-5,1,2.5
1,1,-2,-2,-5,3,-15.0
4,3,0,-1,4,5,inf
-5,-4,5,-3,0,5,-0.0
-1,-4,0,1,-1,2,inf
-1,1,3,3,-2,3,6.0
2,2,-3,5,0,-1,-0.0
-2,4,1,1,-2,0,-0.0
-2,-4,4,4,-5,-2,20.0
3,5,-4,-3,-3,1,-3.7500000000000004
0,5,-2,1,4,2,inf
4,-5,-1,4,-3,-5,75.0
4,5,5,-5,-5,-5,-31.25
-5,-3,-2,-4,-5,2,-12.0
-1,-4,-1,-1,-4,3,-48.0
-2,-2,0,2,-4,4,inf
-5,-3,-1,3,3,3,-16.2
4,4,-2,5,4,2,-20.0
-1,0,-5,5,3,0,inf
1,-5,3,-3,-4,-1,20.0
2,-2,-3,-5,-5,-1,-8.333333333333334
1,-1,-4,-3,-4,-3,-9.0
-2,4,-4,-1,0,1,-0.0
-3,-2,0,5,-1,-4,inf
4,4,-1,-3,-5,-5,75.0
1,2,2,3,-2,3,-18.0
1,-2,2,2,4,1,-8.0
-4,3,2,0,-5,-3,inf
-5,1,2,-1,-2,-3,0.6
0,5,4,-1,5,4,inf
-3,-5,-5,-1,-5,4,-6.666666666666667
-5,-1,-1,1,-5,-1,-1.0
2,-4,-1,5,-4,2,-80.0
0,0,-2,-2,-1,-1,inf
5,4,-5,1,-4,-3,-1.92
-1,-2,5,2,-4,2,-6.4
1,-2,-3,0,-3,-2,inf
4,3,2,2,-4,3,-9.0
1,5,-3,-1,-3,-4,19.999999999999996
2,4,-4,-4,-1,4,-8.0
-3,2,1,2,-3,-3,-12.0
3,3,-5,2,2,-1,0.8
-2,-3,4,-5,-4,2,15.0
4,-4,0,5,3,-5,inf
5,-4,-3,0,1,4,inf
3,-4,2,4,5,-5,66.66666666666667
-4,-3,0,-3,2,-1,inf
3,-4,-3,-1,-1,-2,-0.8888888888888888
-1,2,-3,-3,-1,-5,-10.0
-1,0,-3,3,0,4,inf
-4,-1,-4,1,0,3,-0.0
-3,-3,-1,-2,-5,1,-10.0
-3,-5,5,1,0,-1,0.0
-2,4,-5,-3,-4,-2,-9.6
0,-4,-4,-1,2,3,inf
1,5,1,1,5,-4,-100.0
-2,4,-5,3,2,3,7.199999999999999
5,-1,5,1,2,4,-0.32
-3,-1,-5,-3,-3,4,-2.4
-1,-1,5,5,1,4,4.0
1,-5,0,-1,-3,4,inf
0,-4,-1,0,2,-2,inf
-3,-2,-2,2,-4,5,13.333333333333334
4,3,-2,-1,1,-1,-0.375
4,3,3,-5,3,1,-3.7500000000000004
-1,-3,-2,3,-3,-3,-40.5
0,3,1,1,4,-2,inf
-2,1,-4,4,-1,-1,0.5
3,0,5,-1,-1,0,inf
-4,-5,0,-4,-2,-3,inf
-4,3,5,3,-4,-1,-1.7999999999999998
-1,3,5,-2,1,0,0.0
1,5,2,0,2,-1,inf
-5,5,-1,4,-3,-5,60.0
-4,2,5,3,-5,3,4.5
3,-1,-5,5,-4,-3,4.0
4,-5,-5,0,-5,-4,inf
-3,-2,-5,1,3,-2,0.8
5,-4,-4,-2,-5,1,2.0
-4,-3,-2,-4,-4,-3,18.0
1,-3,-4,-5,-4,2,30.0
0,-2,2,2,0,-2,inf
3,1,2,-3,0,5,-0.0
0,5,3,1,0,4,inf
-5,0,-3,4,-4,-2,inf
2,-3,-1,-1,2,1,-3.0
-5,5,-4,1,-4,-3,3.0
-3,3,-3,-1,1,1,-0.3333333333333333
2,-3,-2,-5,5,-3,56.25
0,5,0,-1,2,2,inf
-2,-1,3,-2,5,-4,6.666666666666667
-5,-5,2,5,1,0,0.0
-4,-5,-5,-2,0,-4,0.0
-2,0,0,-3,-4,-3,inf
-2,4,-4,-2,3,5,-15.0
-2,-2,2,-4,-5,5,50.0
4,2,-4,-4,-5,-3,7.5
1,3,-1,3,1,4,-36.0
3,-1,-5,4,-1,1,-0.26666666666666666
-4,2,5,-1,-1,5,-0.5
2,-3,4,3,-1,-3,-3.375
5,-5,4,1,1,-3,0.75
0,-4,5,2,-2,0,inf
-1,3,4,3,-1,4,9.0
-1,0,3,2,3,2,inf
-5,-2,-4,-3,0,-2,0.0
0,0,1,4,-4,0,inf
-1,-5,1,1,0,5,0.0
2,-5,4,1,1,-2,1.25
3,4,0,-4,3,-2,inf
2,1,1,1,-3,3,-4.5
-3,-4,-3,0,-3,4,inf
1,4,-2,-5,5,3,150.0
0,0,4,-4,5,2,inf
1,5,5,-1,4,-5,20.0
5,-1,4,1,-3,-5,-0.75
-3,-5,3,-2,-1,-1,-1.1111111111111112
1,0,1,-2,2,-4,inf
-2,0,0,-2,1,-5,inf
-4,-1,-5,-2,-5,-4,2.0
-4,-1,-1,3,2,-3,4.5
0,1,4,3,3,2,inf
1,5,4,3,-3,4,-45.0
2,3,5,-5,-3,-5,-22.5
-4,1,-5,-2,2,-1,0.2
-3,-4,-1,3,1,4,-16.0
1,-5,-1,2,-4,0,0.0
-1,1,3,1,-1,-4,-1.3333333333333333
2,5,-4,3,-4,0,-0.0
3,3,-3,-4,4,0,0.0
5,0,3,5,2,2,inf
1,4,5,1,2,-4,-6.4
-4,-5,3,1,1,0,0.0
-3,1,-4,-5,0,-2,-0.0
1,-1,-2,5,2,3,15.0
-1,1,5,-4,3,0,0.0
-2,-3,-4,5,4,-2,15.0
1,1,-3,-1,5,-4,-6.666666666666667
5,-5,-4,0,5,4,inf
1,-4,4,5,-2,-4,-40.0
2,1,1,-4,-1,2,4.0
5,4,4,-2,4,-4,6.4
-3,-3,-5,1,2,0,-0.0
5,-1,0,-2,-2,2,inf
2,2,3,-5,2,4,-13.333333333333334
3,3,1,-1,5,3,-15.0
-2,-4,-2,-1,-3,-5,15.0
-4,5,0,-1,-1,1,inf
-2,-2,-2,-5,0,2,0.0
2,5,-3,-4,0,1,0.0
-5,5,-4,-2,-3,4,6.0
2,0,4,2,-3,-5,inf
-2,-3,-5,-5,2,3,9.0
5,-3,-4,-1,-1,-1,-0.15
-2,-1,5,-4,2,1,-0.8
2,-3,5,3,0,-5,-0.0
0,2,-5,5,-3,2,inf
-5,-4,-3,2,4,5,-10.666666666666666
-1,-1,2,0,-5,2,inf
-5,5,-3,0,3,-2,inf
5,1,-1,3,4,4,-9.600000000000001
-1,-3,4,-2,1,0,-0.0
-4,-2,2,-2,3,-3,4.5
-4,-4,3,5,-4,-5,33.333333333333336
-3,5,1,-3,-4,-5,100.00000000000001
2,-3,-1,-5,-5,5,187.5
-4,-4,-3,-2,2,4,5.333333333333333
2,3,1,0,0,5,inf
-2,0,2,-3,4,5,inf
3,-2,1,-1,-2,-3,4.0
0,0,-2,3,1,-5,inf
-1,-3,2,-1,3,3,-13.5
3,1,-2,2,3,2,-2.0
-1,-4,0,1,-5,-3,inf
1,3,5,-2,-2,3,7.200000000000001
2,-5,2,-5,-3,-4,74.99999999999999
-3,-1,-4,2,5,1,-0.8333333333333334
2,-2,-1,-4,5,1,-20.0
-2,-3,0,1,-4,-1,inf
5,2,1,-1,-3,3,3.6
-5,-1,1,-5,0,3,-0.0
-1,-5,5,-4,0,1,-0.0
-1,-5,2,-5,3,3,-112.49999999999997
0,-3,-3,-5,5,-1,inf
2,1,-4,2,5,-4,5.0
1,4,3,-2,-3,4,32.0
0,-4,3,2,1,5,inf
0,0,-1,-2,-2,-5,inf
-3,-1,4,-3,2,-2,1.0
2,3,2,3,3,2,13.5
5,-1,0,-2,2,-1,inf
-5,2,-3,2,3,4,3.2
-5,-4,0,3,-4,-2,inf
-3,1,-5,2,3,3,1.2
1,5,-4,1,5,-4,25.0
-4,-4,-4,-4,-3,4,-12.0
-2,1,-3,-2,0,4,-0.0
5,1,5,1,1,4,0.16
-5,4,-4,-4,-3,1,2.4
5,5,-4,-1,-2,1,-0.5
0,0,2,5,-1,-1,inf
-2,0,3,3,-1,5,inf
-5,-1,-5,-2,-2,-4,0.64
-4,-3,0,-5,0,1,inf
-2,1,5,4,-2,0,-0.0
-1,-3,-3,-2,4,-3,-24.0
-5,-1,0,1,4,5,inf
-2,-2,-3,-3,-3,-3,9.0
4,-4,-2,0,2,0,inf
2,-4,-4,-3,0,5,-0.0
-2,-3,4,-5,-4,4,30.0
1,1,5,5,5,-3,-15.0
3,4,1,3,0,-1,0.0
-3,3,3,-5,-1,3,-5.0
1,3,0,5,0,-2,inf
3,0,4,2,0,-3,inf
-1,0,-3,-1,2,4,inf
5,5,4,0,-5,-3,inf
2,5,1,0,1,2,inf
1,2,-3,-4,-2,-5,26.666666666666668
-2,-4,2,4,-1,1,-4.0
2,2,-1,3,0,-4,-0.0
-2,-4,4,-5,-5,3,37.5
-5,-4,-1,3,-3,-4,-28.800000000000004
1,1,4,1,4,-3,-3.0
-3,-4,2,-5,-4,3,39.99999999999999
-1,-3,2,3,3,-2,-27.0
1,5,2,5,4,-2,-99.99999999999999
-5,-3,2,-3,5,0,-0.0
-5,-3,0,-1,-5,-3,inf
0,2,0,2,2,4,inf
3,-5,3,-2,-1,-5,5.555555555555556
2,3,-4,-2,-5,-2,7.5
5,2,-5,2,2,-1,0.32
-2,2,1,0,-5,-5,inf
-2,-3,1,4,0,-5,0.0
3,-1,-1,0,-2,3,inf
4,4,-3,1,4,-3,4.0
-4,4,-3,2,0,-5,0.0
2,1,0,1,-4,1,inf
-1,3,5,-2,-4,-3,14.400000000000002
0,-3,3,-4,2,1,inf
-2,1,0,0,1,-4,inf
-3,1,0,-5,-5,-4,inf
-2,-1,-1,-3,4,0,0.0
1,-3,-4,0,-5,-5,inf
-2,1,0,4,5,1,inf
-2,1,3,-5,-4,-1,3.3333333333333335
3,-1,-4,2,-3,4,-2.0
0,0,2,1,-2,-2,inf
1,-5,0,-3,-5,0,inf
1,3,2,-1,2,-1,3.0
3,-5,5,5,-5,-2,-16.666666666666668
-3,2,-3,1,-1,-3,0.6666666666666666
5,1,-3,-3,4,-3,-2.4
-5,-4,1,4,-5,4,-64.0
-2,5,-3,-4,3,0,-0.0
4,-3,-4,-2,-1,3,1.125
-5,2,-5,-3,1,-5,1.2
0,-5,-4,0,4,4,inf
-3,5,5,3,0,-3,-0.0
-1,5,4,-2,3,-2,-15.0
-4,2,-1,5,-4,-4,40.0
5,-5,0,-1,2,1,inf
-3,1,2,-2,1,-5,-1.6666666666666667
-2,-5,3,3,4,4,40.0
2,-2,2,-1,-2,2,-2.0
5,2,1,-4,2,2,-6.4
2,0,-4,-2,1,3,inf
5,0,0,-4,2,3,inf
4,-5,4,-3,1,4,3.75
-4,-5,-4,-2,-2,4,-5.0
4,-5,-1,2,-5,0,0.0
0,0,-2,-5,-5,3,inf
-4,1,3,5,5,1,-2.0833333333333335
-2,5,-1,-2,3,1,-15.0
-3,2,-5,5,-5,5,-16.666666666666668
5,-3,-4,1,-1,4,-0.6
5,-5,-5,-2,-2,5,4.0
-3,2,-4,0,0,5,inf
-3,-3,4,-1,0,-4,-0.0
-4,-3,-2,-3,-5,2,-11.25
3,-2,-2,-3,2,-4,8.0
2,-1,-3,3,5,-2,-5.0
2,-4,-1,3,-2,4,-48.0
1,-1,-4,4,-1,-3,3.0
0,0,4,4,0,2,inf
4,4,-2,1,-5,-1,-2.5
-3,2,3,1,4,-1,0.8888888888888888
4,-4,-2,-3,2,-4,12.0
5,-3,0,2,0,3,inf
-3,1,-1,2,-1,-5,3.3333333333333335
-5,-2,3,4,-4,-2,4.266666666666667
-1,-3,5,1,3,-4,-7.200000000000001
4,2,0,-3,5,4,inf
3,-5,1,0,-4,-4,inf
-5,-2,4,-4,0,-3,-0.0
-4,-5,-1,-2,-5,-4,50.0
-4,0,-4,-4,-4,0,inf
0,-4,0,1,1,-5,inf
0,-1,-2,-5,3,2,inf
5,-4,-3,0,-3,2,inf
-5,-5,0,-2,1,-1,inf
-1,1,-4,-3,4,4,-12.0
-5,3,-2,-1,2,-3,1.7999999999999998
0,-1,0,3,2,-5,inf
4,3,1,1,0,3,0.0
-3,-2,-3,2,0,-2,-0.0
-4,4,-2,4,5,-2,-20.0
-5,-3,4,-3,0,-2,-0.0
-2,-3,1,5,5,-2,-75.0
3,-3,-4,4,-5,-5,25.0
-4,4,-2,-5,4,-4,40.0
2,4,4,4,-5,0,0.0
-4,-3,-2,-1,3,-5,-5.625
-3,0,1,5,0,4,inf
3,4,0,-2,4,4,inf
4,3,5,-3,2,2,-1.7999999999999998
5,5,4,-5,3,-5,18.75
4,2,0,-1,-5,-4,inf
4,0,-5,3,0,4,inf
-2,0,0,-5,3,5,inf
-2,5,4,2,-4,0,-0.0
-5,2,2,-5,1,-1,-1.0
-3,-2,4,3,0,-1,0.0
3,-1,3,-2,1,1,0.2222222222222222
5,-4,4,4,4,3,-9.6
2,-2,5,2,3,-3,3.6
1,-1,3,1,4,1,-1.3333333333333333
1,-3,2,-3,0,-1,0.0
2,3,-1,-2,-4,2,-24.0
-5,-2,4,-3,-5,-2,-3.0000000000000004
1,2,5,-1,-2,-3,-2.4
3,1,-1,-1,4,-1,-1.3333333333333333
2,1,-4,4,-1,4,2.0
5,0,-5,-3,3,5,inf
5,-4,-4,2,3,2,2.4
4,2,5,2,-1,0,0.0
-5,0,0,-3,4,-2,inf
3,3,3,-5,4,4,-26.666666666666668
1,-3,-3,-1,-4,2,8.0
-3,-1,-1,-3,-1,5,-5.0
-3,3,-4,5,5,-5,-31.25
-1,-1,-5,3,3,2,-3.5999999999999996
4,-2,1,1,4,3,-6.0
4,-5,1,-2,1,3,7.5
-4,4,-3,-2,2,0,-0.0
4,3,-4,-4,-4,4,-12.0
0,1,-1,-4,-2,0,inf
