rows,50000
columns,4
x1,x2,x3,F4
1,-1,4,-0.0
1,4,5,-0.0
4,-4,-5,5.625
4,-2,4,-11.25
-1,5,-1,-0.43636363636363634
4,-5,-3,2.4
2,3,3,-0.8333333333333334
-3,3,-5,-6.153846153846154
4,5,0,0.6
-4,-1,5,42.857142857142854
2,2,3,-1.875
2,-5,0,0.15
5,-5,3,-1.92
1,-2,5,-0.0
2,-3,1,-0.0
3,-2,-3,8.571428571428571
3,-4,5,-2.142857142857143
3,-5,-5,2.057142857142857
2,1,0,3.75
-4,3,2,1.1904761904761905
4,5,0,0.6
-4,3,5,4.761904761904762
1,-1,4,-0.0
-3,1,3,18.46153846153846
-2,0,1,inf
1,-1,-5,-0.0
3,-2,-3,8.571428571428571
-1,2,5,5.454545454545454
0,4,5,0.75
4,2,-4,18.75
1,-5,0,-0.0
-5,-1,3,24.0
-4,1,-2,-32.142857142857146
-4,-3,3,2.380952380952381
2,-3,-4,2.0833333333333335
2,5,-3,0.6
-3,2,2,2.3076923076923075
-5,4,0,-0.75
-2,4,1,-0.0
2,-2,-1,1.875
4,-5,5,-2.4
-2,-5,0,-0.3
-2,0,0,inf
1,0,0,inf
0,3,-1,-0.6666666666666666
5,-1,5,-96.0
5,-5,5,-3.84
2,5,5,-0.6
-3,-3,-1,-2.051282051282051
0,-4,3,0.375
-3,2,3,4.615384615384615
0,-5,-5,-0.72
-2,1,1,-0.0
2,-1,-4,18.75
4,4,1,-0.0
4,-1,0,15.0
-3,2,-5,-13.846153846153847
3,5,1,-0.0
-5,-5,1,-0.0
5,-3,-4,13.333333333333334
0,0,5,inf
4,1,-2,45.0
2,4,3,-0.46875
0,5,-1,-0.24
-2,-4,2,0.46875
2,2,-1,1.875
-1,5,0,-0.21818181818181817
1,2,2,-0.0
3,-1,-5,51.42857142857143
-5,2,-5,-18.0
5,4,5,-6.0
-2,-4,-2,-1.40625
2,-1,3,-7.5
-4,2,3,5.357142857142857
-1,1,3,10.909090909090908
3,3,-1,1.9047619047619047
3,5,1,-0.0
-1,-5,0,-0.21818181818181817
-5,-4,0,-0.75
1,4,3,-0.0
-1,5,4,0.6545454545454545
5,2,-5,36.0
3,-3,-2,2.857142857142857
4,0,4,inf
-5,-5,-1,-0.96
5,4,-2,4.5
-2,5,0,-0.3
-4,5,-1,-0.8571428571428571
-3,2,-5,-13.846153846153847
5,-4,3,-3.0
3,4,1,-0.0
-3,5,1,-0.0
2,-4,4,-0.703125
-2,1,-4,-37.5
2,-4,-5,1.40625
4,5,-5,3.6
-2,0,-5,inf
-5,0,2,inf
4,2,2,-3.75
3,-2,-1,4.285714285714286
5,2,0,6.0
1,4,0,-0.0
2,-3,-3,1.6666666666666667
-4,-3,5,4.761904761904762
-3,-5,4,1.1076923076923078
1,-1,0,-0.0
-3,4,4,1.7307692307692308
-4,2,-2,-8.035714285714286
3,-3,4,-2.857142857142857
2,-3,-5,2.5
2,-3,-5,2.5
-4,-4,1,-0.0
0,-4,0,-0.1875
3,-3,5,-3.8095238095238093
1,2,4,-0.0
-2,3,-5,-5.0
-5,1,-2,-36.0
-1,0,4,inf
-5,-3,-2,-4.0
2,-3,-3,1.6666666666666667
-2,-5,-5,-1.8
1,-4,4,-0.0
-1,-5,4,0.6545454545454545
5,-3,0,2.6666666666666665
-5,3,1,-0.0
-2,-5,-1,-0.6
1,-5,5,-0.0
-3,4,0,-0.5769230769230769
-2,-1,2,7.5
3,-5,4,-1.0285714285714285
1,1,-5,-0.0
5,-2,0,6.0
2,-5,-3,0.6
0,3,5,1.3333333333333333
1,-1,-1,-0.0
0,-4,1,-0.0
-4,-2,0,-2.6785714285714284
-3,-2,-3,-9.23076923076923
4,-1,-5,90.0
-2,0,4,inf
-2,1,2,7.5
-2,5,5,1.2
3,1,-3,34.285714285714285
1,5,5,-0.0
-1,5,5,0.8727272727272727
4,3,-4,8.333333333333334
-2,1,-1,-15.0
3,-1,0,8.571428571428571
5,5,3,-1.92
4,5,3,-1.2
-2,0,2,inf
-2,2,3,3.75
0,-2,-4,-3.75
4,-4,-5,5.625
-4,3,1,-0.0
5,-4,2,-1.5
0,-3,0,-0.3333333333333333
-1,0,-5,inf
4,3,5,-6.666666666666667
-1,3,-1,-1.2121212121212122
3,-3,2,-0.9523809523809523
1,1,0,-0.0
-5,2,3,6.0
-3,1,-5,-55.38461538461539
3,3,2,-0.9523809523809523
4,4,-2,2.8125
5,5,-5,5.76
-4,-2,5,10.714285714285714
1,-2,2,-0.0
-2,-1,-2,-22.5
5,-5,-2,2.88
2,3,5,-1.6666666666666667
1,0,0,inf
2,-2,-3,3.75
4,-3,-5,10.0
0,1,5,12.0
-3,0,-3,inf
-2,0,-3,inf
0,2,-1,-1.5
2,4,5,-0.9375
-3,2,-5,-13.846153846153847
-5,5,1,-0.0
-1,-5,-5,-1.309090909090909
-1,2,4,4.090909090909091
0,4,5,0.75
0,-4,2,0.1875
-2,-2,0,-1.875
3,0,4,inf
1,5,0,-0.0
-4,5,-1,-0.8571428571428571
-5,3,-5,-8.0
3,5,3,-0.6857142857142857
2,0,-1,inf
3,3,5,-3.8095238095238093
3,4,0,0.5357142857142857
0,3,-2,-1.0
-4,-3,2,1.1904761904761905
-5,5,-1,-0.96
-3,-2,2,2.3076923076923075
4,3,2,-1.6666666666666667
-1,-5,0,-0.21818181818181817
0,2,-4,-3.75
-5,-1,-1,-24.0
4,-1,-5,90.0
-1,0,3,inf
-3,5,5,1.476923076923077
-4,4,-4,-3.3482142857142856
1,2,0,-0.0
5,2,3,-12.0
-5,-2,-2,-9.0
4,3,-5,10.0
-5,5,5,1.92
2,-4,1,-0.0
-1,1,2,5.454545454545454
1,3,-2,-0.0
-3,-5,-1,-0.7384615384615385
4,-2,-5,22.5
0,2,-3,-3.0
1,1,-5,-0.0
4,4,5,-3.75
-4,-2,-3,-10.714285714285714
-4,2,1,-0.0
4,4,0,0.9375
-2,5,-1,-0.6
5,1,2,-24.0
3,3,-1,1.9047619047619047
1,4,-4,-0.0
-3,3,-3,-4.102564102564102
3,3,-3,3.8095238095238093
-4,5,4,1.2857142857142858
3,-4,-3,2.142857142857143
1,4,1,-0.0
2,0,5,inf
-5,-2,5,12.0
-4,4,5,2.6785714285714284
-3,-5,-5,-2.2153846153846155
5,-5,-4,4.8
1,1,0,-0.0
2,-4,-3,0.9375
-1,1,-1,-10.909090909090908
-2,5,0,-0.3
0,-3,5,1.3333333333333333
5,-3,-1,5.333333333333333
-4,2,2,2.6785714285714284
-3,2,-4,-11.538461538461538
2,-1,3,-7.5
-3,-4,1,-0.0
3,-2,4,-6.428571428571429
5,1,-1,48.0
0,4,1,-0.0
5,-1,-2,72.0
0,5,4,0.36
1,-1,-4,-0.0
2,-2,-5,5.625
0,5,0,-0.12
-4,-5,-4,-2.142857142857143
-5,2,-2,-9.0
5,-3,1,-0.0
4,-2,5,-15.0
3,-1,5,-34.285714285714285
-5,-2,-2,-9.0
3,-3,-1,1.9047619047619047
0,5,3,0.24
5,-4,4,-4.5
-3,4,2,0.5769230769230769
-5,-2,-3,-12.0
4,5,3,-1.2
5,4,2,-1.5
3,4,5,-2.142857142857143
-2,-1,0,-7.5
-1,-3,3,1.2121212121212122
-3,3,1,-0.0
1,-4,-4,-0.0
-2,5,5,1.2
-1,4,-2,-1.0227272727272727
-5,-5,-3,-1.92
1,2,-5,-0.0
-1,-1,-1,-10.909090909090908
5,4,-5,9.0
-1,4,3,0.6818181818181818
-5,5,2,0.48
-5,-4,-5,-4.5
-4,4,5,2.6785714285714284
-5,1,-5,-72.0
2,-3,-1,0.8333333333333334
-4,3,-2,-3.5714285714285716
-5,-1,-1,-24.0
-5,0,5,inf
-3,4,-3,-2.3076923076923075
-5,-4,0,-0.75
0,-1,-1,-6.0
-2,-5,-1,-0.6
-3,3,0,-1.0256410256410255
-2,5,3,0.6
-4,-5,-3,-1.7142857142857142
-3,-3,1,-0.0
2,-1,-4,18.75
-2,1,-2,-22.5
4,4,-2,2.8125
-4,1,-2,-32.142857142857146
0,4,0,-0.1875
1,-3,-5,-0.0
4,4,2,-0.9375
-4,4,3,1.3392857142857142
5,1,-4,120.0
4,-2,1,-0.0
3,0,-5,inf
2,5,-5,0.9
4,1,-5,90.0
2,-1,4,-11.25
-5,2,-2,-9.0
-3,-5,-4,-1.8461538461538463
5,0,0,inf
-3,4,-1,-1.1538461538461537
4,-2,1,-0.0
-5,-2,1,-0.0
1,-3,-1,-0.0
-1,1,5,21.818181818181817
-2,3,3,1.6666666666666667
0,3,-2,-1.0
-1,0,2,inf
-1,-5,2,0.21818181818181817
3,0,-3,inf
0,3,2,0.3333333333333333
-2,-3,-1,-1.6666666666666667
0,5,-2,-0.36
-4,3,-1,-2.380952380952381
3,0,3,inf
2,3,4,-1.25
0,-4,-3,-0.75
-4,-4,2,0.6696428571428571
3,0,-3,inf
0,-4,-4,-0.9375
-5,-5,1,-0.0
-2,-5,-5,-1.8
4,-2,-3,15.0
-3,-4,-5,-3.4615384615384617
2,-3,-3,1.6666666666666667
4,-4,-1,1.875
5,4,5,-6.0
-4,4,2,0.6696428571428571
4,-1,1,-0.0
3,-2,4,-6.428571428571429
2,1,-5,22.5
-3,-4,2,0.5769230769230769
4,-2,-5,22.5
-2,4,-4,-2.34375
1,-3,0,-0.0
-5,3,3,2.6666666666666665
-2,2,-1,-3.75
0,5,1,-0.0
4,-4,-5,5.625
-1,0,0,inf
1,4,-1,-0.0
3,2,4,-6.428571428571429
-3,-3,-2,-3.076923076923077
-5,-5,-1,-0.96
5,5,-4,4.8
1,-3,-4,-0.0
1,5,-2,-0.0
2,5,0,0.15
0,-1,-1,-6.0
-2,2,-5,-11.25
-2,-2,3,3.75
5,0,-4,inf
2,2,-2,2.8125
-2,-3,2,0.8333333333333334
2,4,-4,1.171875
1,-1,-5,-0.0
1,-2,-2,-0.0
-2,4,-3,-1.875
0,0,3,inf
4,3,4,-5.0
4,-2,5,-15.0
2,1,-3,15.0
-5,0,-4,inf
4,-3,4,-5.0
3,4,4,-1.6071428571428572
-2,-3,-5,-5.0
-1,4,-5,-2.0454545454545454
3,2,-1,4.285714285714286
-1,0,-5,inf
5,-4,-4,7.5
4,-4,5,-3.75
-3,-5,-1,-0.7384615384615385
4,-3,-4,8.333333333333334
0,2,-5,-4.5
0,-4,-5,-1.125
-2,3,5,3.3333333333333335
-4,2,1,-0.0
2,-4,1,-0.0
3,0,2,inf
1,-2,4,-0.0
-5,5,1,-0.0
0,4,4,0.5625
-1,-4,1,-0.0
2,4,4,-0.703125
-5,-1,0,-12.0
-2,5,2,0.3
-1,5,-5,-1.309090909090909
-1,-5,3,0.43636363636363634
1,4,3,-0.0
-2,-4,-5,-2.8125
-4,-1,3,21.428571428571427
2,0,1,inf
-2,-4,-2,-1.40625
1,5,4,-0.0
-2,-4,-1,-0.9375
-3,-1,-5,-55.38461538461539
-5,2,-2,-9.0
2,5,3,-0.3
4,1,4,-45.0
4,1,-1,30.0
-5,1,-1,-24.0
-1,-4,0,-0.3409090909090909
0,5,-2,-0.36
-2,-1,4,22.5
5,3,2,-2.6666666666666665
3,-3,-5,5.714285714285714
3,-3,-2,2.857142857142857
1,4,1,-0.0
2,-4,4,-0.703125
-5,-4,-2,-2.25
0,-2,-4,-3.75
1,-1,-1,-0.0
0,1,1,-0.0
-1,5,-1,-0.43636363636363634
-5,1,1,-0.0
-2,-1,-5,-45.0
-1,3,5,2.4242424242424243
-5,5,-4,-2.4
4,0,-3,inf
2,-1,1,-0.0
1,-1,-3,-0.0
-4,-3,-1,-2.380952380952381
3,2,5,-8.571428571428571
5,1,2,-24.0
2,2,-2,2.8125
4,-3,3,-3.3333333333333335
2,2,-1,1.875
1,-2,2,-0.0
-2,-2,2,1.875
3,-5,-4,1.7142857142857142
3,-4,2,-0.5357142857142857
5,-1,-4,120.0
-3,-5,0,-0.36923076923076925
-3,2,4,6.923076923076923
-2,1,0,-7.5
-4,-5,0,-0.42857142857142855
2,3,0,0.4166666666666667
2,-5,-3,0.6
-2,4,-3,-1.875
0,-3,2,0.3333333333333333
5,3,5,-10.666666666666666
1,5,0,-0.0
3,-2,0,2.142857142857143
-1,0,0,inf
1,-2,-5,-0.0
-2,-3,-2,-2.5
-4,2,5,10.714285714285714
0,5,4,0.36
-4,5,0,-0.42857142857142855
1,5,-5,-0.0
-1,0,-1,inf
3,4,-1,1.0714285714285714
4,-1,3,-30.0
4,-5,-5,3.6
0,5,-1,-0.24
-5,5,4,1.44
-1,2,-1,-2.727272727272727
0,-2,3,1.5
-5,-3,-3,-5.333333333333333
-3,-5,0,-0.36923076923076925
0,3,2,0.3333333333333333
-2,-1,2,7.5
-1,3,1,-0.0
5,5,-2,2.88
-1,-3,-5,-3.6363636363636362
0,-3,4,1.0
-1,-2,2,1.3636363636363635
-5,1,0,-12.0
-1,-5,1,-0.0
-2,3,5,3.3333333333333335
-2,5,-1,-0.6
0,-1,-4,-15.0
-3,-2,-2,-6.923076923076923
-1,3,-4,-3.0303030303030303
-1,-3,5,2.4242424242424243
0,0,1,inf
4,-2,-3,15.0
4,1,3,-30.0
0,5,-1,-0.24
-2,1,3,15.0
4,2,0,3.75
-2,1,0,-7.5
-5,0,3,inf
-3,3,-5,-6.153846153846154
-1,2,-3,-5.454545454545454
0,-5,-3,-0.48
-4,3,-2,-3.5714285714285716
3,-2,-2,6.428571428571429
-3,1,-1,-18.46153846153846
2,1,3,-7.5
2,-5,-4,0.75
5,0,0,inf
0,1,-1,-6.0
-2,-1,-1,-15.0
-4,-4,-5,-4.017857142857143
1,0,0,inf
-2,-2,-4,-9.375
3,1,0,8.571428571428571
4,3,5,-6.666666666666667
5,4,0,1.5
-4,-4,0,-0.6696428571428571
1,-4,4,-0.0
3,0,0,inf
4,-2,2,-3.75
1,4,-1,-0.0
4,-2,5,-15.0
-5,-5,-5,-2.88
2,4,5,-0.9375
-4,3,-4,-5.9523809523809526
-3,4,5,2.3076923076923075
1,1,2,-0.0
-4,-2,-5,-16.071428571428573
1,-1,1,-0.0
2,-2,1,-0.0
4,4,-3,3.75
2,5,1,-0.0
5,-5,-1,1.92
3,0,4,inf
4,-2,0,3.75
-5,-5,3,0.96
0,2,0,-0.75
0,-2,-1,-1.5
4,4,5,-3.75
2,5,1,-0.0
-1,-4,-1,-0.6818181818181818
-1,5,-4,-1.0909090909090908
-3,5,1,-0.0
-5,-3,-2,-4.0
1,-4,4,-0.0
5,1,-1,48.0
2,-2,0,0.9375
-2,5,-1,-0.6
2,-5,-2,0.45
4,3,-2,5.0
3,2,-4,10.714285714285714
-2,5,4,0.9
-2,1,-2,-22.5
4,-4,2,-0.9375
3,3,5,-3.8095238095238093
-5,0,2,inf
-5,1,4,36.0
3,-2,5,-8.571428571428571
0,1,3,6.0
1,0,-2,inf
-3,-3,3,2.051282051282051
-2,-5,-3,-1.2
5,2,0,6.0
-4,-3,4,3.5714285714285716
-5,2,5,12.0
0,3,-1,-0.6666666666666666
3,-2,5,-8.571428571428571
-3,5,-4,-1.8461538461538463
-1,-1,0,-5.454545454545454
-3,-1,-1,-18.46153846153846
-1,-5,4,0.6545454545454545
-3,4,-2,-1.7307692307692308
-5,2,-1,-6.0
2,2,-2,2.8125
-3,0,5,inf
1,1,0,-0.0
-1,-4,-3,-1.3636363636363635
2,-4,-2,0.703125
5,5,5,-3.84
1,2,-5,-0.0
1,1,5,-0.0
-4,5,-5,-2.5714285714285716
-2,-5,-1,-0.6
5,-4,2,-1.5
0,4,5,0.75
-1,2,2,1.3636363636363635
5,-3,2,-2.6666666666666665
-4,2,0,-2.6785714285714284
0,-5,3,0.24
-5,1,-2,-36.0
3,4,5,-2.142857142857143
-5,3,-4,-6.666666666666667
5,4,-4,7.5
-1,-5,-2,-0.6545454545454545
-3,4,3,1.1538461538461537
0,1,0,-3.0
-1,-4,-4,-1.7045454545454546
4,-4,2,-0.9375
-5,-5,5,1.92
3,1,1,-0.0
1,-2,2,-0.0
0,-5,3,0.24
0,1,-4,-15.0
5,-3,-4,13.333333333333334
-1,4,-5,-2.0454545454545454
-3,0,4,inf
0,-5,3,0.24
2,0,1,inf
-1,4,-2,-1.0227272727272727
-1,-5,2,0.21818181818181817
1,0,4,inf
-2,-5,4,0.9
0,2,4,2.25
-3,3,0,-1.0256410256410255
-1,1,0,-5.454545454545454
-4,0,-3,inf
-3,4,1,-0.0
-1,5,-1,-0.43636363636363634
3,0,5,inf
-3,4,5,2.3076923076923075
-3,4,3,1.1538461538461537
-3,5,-3,-1.476923076923077
-5,-3,-4,-6.666666666666667
4,0,-4,inf
2,-5,1,-0.0
-3,2,-1,-4.615384615384615
-1,1,-3,-21.818181818181817
0,-1,-1,-6.0
0,-2,5,3.0
-3,4,4,1.7307692307692308
5,-1,4,-72.0
-1,-5,-1,-0.43636363636363634
-4,2,3,5.357142857142857
5,3,2,-2.6666666666666665
-4,-2,0,-2.6785714285714284
-4,-3,-5,-7.142857142857143
-5,-3,-2,-4.0
3,5,5,-1.3714285714285714
0,-3,4,1.0
-4,-1,-4,-53.57142857142857
-1,5,4,0.6545454545454545
-2,-1,1,-0.0
-3,2,-5,-13.846153846153847
5,-4,2,-1.5
-3,-2,5,9.23076923076923
-5,5,4,1.44
3,-5,-4,1.7142857142857142
-2,1,0,-7.5
1,-5,-4,-0.0
-1,-2,1,-0.0
-3,-4,-1,-1.1538461538461537
-2,3,1,-0.0
1,-1,-3,-0.0
-2,-5,-2,-0.9
-3,-1,4,27.692307692307693
1,2,-1,-0.0
-1,-2,2,1.3636363636363635
4,-1,-1,30.0
0,-3,-4,-1.6666666666666667
3,-3,5,-3.8095238095238093
-5,-5,-5,-2.88
5,5,-3,3.84
-4,3,-2,-3.5714285714285716
-1,3,1,-0.0
-1,5,5,0.8727272727272727
-3,-4,4,1.7307692307692308
-2,2,-3,-7.5
-2,1,-1,-15.0
-4,-3,4,3.5714285714285716
-1,0,3,inf
-2,-4,2,0.46875
-2,-3,5,3.3333333333333335
5,-2,1,-0.0
-2,3,1,-0.0
-2,0,-2,inf
3,0,-1,inf
-1,-4,-5,-2.0454545454545454
0,-3,5,1.3333333333333333
-2,-1,-3,-30.0
5,1,2,-24.0
5,2,1,-0.0
-5,-1,-1,-24.0
-2,2,2,1.875
-5,0,-3,inf
-3,3,-4,-5.128205128205129
2,3,3,-0.8333333333333334
-3,-1,-2,-27.692307692307693
3,5,-3,1.3714285714285714
1,1,-4,-0.0
1,-2,-1,-0.0
5,3,3,-5.333333333333333
5,-2,-3,24.0
4,-3,-2,5.0
2,-2,-3,3.75
-2,-5,5,1.2
2,-5,2,-0.15
5,4,0,1.5
-1,-4,4,1.0227272727272727
-1,-4,-2,-1.0227272727272727
2,1,-3,15.0
-5,3,-5,-8.0
0,5,3,0.24
-4,5,2,0.42857142857142855
-2,0,0,inf
0,-5,1,-0.0
4,5,-1,1.2
3,-4,4,-1.6071428571428572
-1,5,-1,-0.43636363636363634
-1,3,5,2.4242424242424243
4,-2,-4,18.75
5,2,-3,24.0
2,3,-3,1.6666666666666667
-5,4,-2,-2.25
-2,-3,-3,-3.3333333333333335
1,-5,0,-0.0
4,1,-5,90.0
-1,-1,0,-5.454545454545454
-5,-5,2,0.48
0,-4,-4,-0.9375
5,-4,-3,6.0
-2,-5,5,1.2
-3,5,1,-0.0
-1,1,-2,-16.363636363636363
-3,-3,-3,-4.102564102564102
5,-2,5,-24.0
3,-2,3,-4.285714285714286
3,5,-2,1.0285714285714285
-5,-4,-5,-4.5
4,1,-5,90.0
4,-5,3,-1.2
3,-5,5,-1.3714285714285714
-1,-3,3,1.2121212121212122
3,4,-2,1.6071428571428572
0,5,1,-0.0
3,-1,-5,51.42857142857143
1,4,5,-0.0
-5,3,0,-1.3333333333333333
4,-3,3,-3.3333333333333335
-1,3,1,-0.0
-4,-4,1,-0.0
4,-4,0,0.9375
3,2,-1,4.285714285714286
-2,3,2,0.8333333333333334
-5,-4,2,0.75
-2,2,0,-1.875
-1,4,2,0.3409090909090909
-3,-2,-2,-6.923076923076923
1,3,5,-0.0
-1,-1,4,16.363636363636363
2,-1,-5,22.5
1,-4,0,-0.0
-4,5,5,1.7142857142857142
1,3,-4,-0.0
1,2,-1,-0.0
3,5,3,-0.6857142857142857
4,-3,3,-3.3333333333333335
-2,-3,3,1.6666666666666667
2,-5,0,0.15
1,1,4,-0.0
-1,2,2,1.3636363636363635
3,2,2,-2.142857142857143
0,4,-3,-0.75
-2,2,-2,-5.625
5,5,-3,3.84
-2,-5,-3,-1.2
4,-4,4,-2.8125
1,-3,-2,-0.0
-1,-5,1,-0.0
-3,-2,1,-0.0
0,-4,-3,-0.75
3,3,-5,5.714285714285714
0,-2,5,3.0
2,-1,-2,11.25
-3,-3,2,1.0256410256410255
2,1,3,-7.5
0,0,1,inf
-4,-3,1,-0.0
3,4,-4,2.6785714285714284
5,5,-1,1.92
0,0,4,inf
2,3,0,0.4166666666666667
5,-2,0,6.0
3,2,-3,8.571428571428571
1,-2,4,-0.0
1,-4,-1,-0.0
-5,0,0,inf
5,3,-4,13.333333333333334
-5,-2,5,12.0
-4,4,-4,-3.3482142857142856
2,1,-1,7.5
-3,1,-1,-18.46153846153846
5,4,5,-6.0
3,2,3,-4.285714285714286
-4,3,1,-0.0
5,-3,-4,13.333333333333334
1,-4,4,-0.0
-5,-4,5,3.0
5,-2,5,-24.0
-4,2,-3,-10.714285714285714
-4,-2,-5,-16.071428571428573
-5,0,3,inf
-4,-1,-3,-42.857142857142854
3,-2,-3,8.571428571428571
5,2,-1,12.0
3,3,-2,2.857142857142857
-5,0,1,inf
1,-3,2,-0.0
5,-2,-1,12.0
-2,-3,-3,-3.3333333333333335
-3,-1,-5,-55.38461538461539
1,0,5,inf
-1,1,3,10.909090909090908
-4,-5,-3,-1.7142857142857142
5,-2,1,-0.0
-4,-2,-2,-8.035714285714286
4,1,-4,75.0
-1,-1,-4,-27.272727272727273
-2,-2,4,5.625
3,-4,-2,1.6071428571428572
4,1,-5,90.0
-4,-1,3,21.428571428571427
3,-5,4,-1.0285714285714285
5,-1,-3,96.0
4,1,3,-30.0
5,0,-3,inf
-3,1,-3,-36.92307692307692
-5,-4,1,-0.0
-4,4,5,2.6785714285714284
-4,5,-1,-0.8571428571428571
3,4,0,0.5357142857142857
1,-4,4,-0.0
2,-2,-2,2.8125
4,-4,2,-0.9375
-4,-1,0,-10.714285714285714
-2,-1,-5,-45.0
4,-1,-1,30.0
1,-4,4,-0.0
0,3,-4,-1.6666666666666667
-5,3,-5,-8.0
3,-1,2,-8.571428571428571
-2,-3,0,-0.8333333333333334
5,-3,-2,8.0
-4,3,-3,-4.761904761904762
1,0,3,inf
3,0,4,inf
-1,-2,-2,-4.090909090909091
-2,0,-1,inf
5,-4,4,-4.5
-3,-1,-5,-55.38461538461539
4,4,1,-0.0
-1,5,2,0.21818181818181817
4,-1,-1,30.0
3,-4,2,-0.5357142857142857
1,2,-4,-0.0
5,5,-4,4.8
-2,-3,-2,-2.5
1,0,-3,inf
-3,0,-3,inf
-3,3,5,4.102564102564102
1,-4,-3,-0.0
3,3,-4,4.761904761904762
2,-2,-3,3.75
-5,1,2,12.0
-5,-4,4,2.25
-2,-5,2,0.3
-2,-4,2,0.46875
1,1,-4,-0.0
-3,-4,2,0.5769230769230769
-1,-2,0,-1.3636363636363635
-1,5,2,0.21818181818181817
-4,4,-3,-2.6785714285714284
-1,-3,4,1.8181818181818181
4,-2,-3,15.0
-4,4,2,0.6696428571428571
5,-5,0,0.96
-2,3,0,-0.8333333333333334
-2,3,1,-0.0
-5,5,-4,-2.4
-2,-3,4,2.5
1,3,-1,-0.0
-4,0,-3,inf
3,2,-3,8.571428571428571
4,1,-5,90.0
-1,4,-5,-2.0454545454545454
-2,-5,5,1.2
1,3,3,-0.0
2,-5,-5,0.9
3,1,1,-0.0
-2,0,-3,inf
-5,1,1,-0.0
5,1,-1,48.0
5,3,4,-8.0
4,3,1,-0.0
2,2,0,0.9375
-2,-4,4,1.40625
0,2,3,1.5
-4,-3,-3,-4.761904761904762
3,-5,3,-0.6857142857142857
-4,-2,1,-0.0
-2,-1,1,-0.0
-4,3,-3,-4.761904761904762
-5,1,-5,-72.0
1,5,-3,-0.0
-4,2,-5,-16.071428571428573
-1,-2,0,-1.3636363636363635
4,5,1,-0.0
5,2,2,-6.0
2,-4,5,-0.9375
5,4,-1,3.0
-1,-1,4,16.363636363636363
3,1,4,-25.714285714285715
-3,-3,4,3.076923076923077
5,-3,-4,13.333333333333334
-5,-5,0,-0.48
5,-3,4,-8.0
1,-1,1,-0.0
-1,1,-2,-16.363636363636363
-5,-3,-4,-6.666666666666667
-3,-4,2,0.5769230769230769
-4,-2,-3,-10.714285714285714
-1,-2,5,5.454545454545454
-3,-4,-5,-3.4615384615384617
2,-3,3,-0.8333333333333334
5,-2,4,-18.0
3,1,3,-17.142857142857142
2,-3,-5,2.5
3,1,-5,51.42857142857143
3,2,-5,12.857142857142858
-3,-4,2,0.5769230769230769
-3,3,3,2.051282051282051
-2,1,-4,-37.5
2,-3,3,-0.8333333333333334
-4,2,-5,-16.071428571428573
-3,-5,0,-0.36923076923076925
-3,5,-1,-0.7384615384615385
5,-5,4,-2.88
-2,-4,-1,-0.9375
-2,-2,-3,-7.5
-4,-2,-2,-8.035714285714286
0,-3,-3,-1.3333333333333333
4,-4,-2,2.8125
5,3,0,2.6666666666666665
-5,-3,-2,-4.0
3,-5,1,-0.0
-2,-5,4,0.9
-2,5,0,-0.3
4,1,4,-45.0
2,-5,1,-0.0
0,5,-3,-0.48
-5,-2,2,3.0
-2,-2,5,7.5
4,0,5,inf
1,-3,-4,-0.0
-5,-5,-3,-1.92
-3,5,0,-0.36923076923076925
-2,2,-1,-3.75
-5,-4,4,2.25
5,1,-5,144.0
2,3,4,-1.25
2,-1,-5,22.5
4,-3,-2,5.0
5,3,5,-10.666666666666666
-4,-5,5,1.7142857142857142
-4,5,-3,-1.7142857142857142
5,2,3,-12.0
2,3,-2,1.25
4,2,5,-15.0
5,3,-1,5.333333333333333
5,-5,-4,4.8
-4,1,5,42.857142857142854
1,-2,-2,-0.0
2,-2,4,-2.8125
0,5,-3,-0.48
-3,-5,1,-0.0
2,-3,3,-0.8333333333333334
4,-3,-2,5.0
2,-1,2,-3.75
-4,0,1,inf
-5,-1,4,36.0
-1,2,-2,-4.090909090909091
3,-5,-3,1.3714285714285714
5,-3,-5,16.0
-5,-1,1,-0.0
-5,3,-5,-8.0
1,1,-2,-0.0
-4,-5,1,-0.0
4,-2,-1,7.5
1,1,1,-0.0
1,-5,4,-0.0
-4,4,2,0.6696428571428571
-5,-5,-1,-0.96
5,-3,0,2.6666666666666665
0,2,-5,-4.5
-1,-2,2,1.3636363636363635
4,4,4,-2.8125
3,0,-4,inf
1,-4,2,-0.0
3,0,2,inf
0,4,2,0.1875
-5,-1,1,-0.0
2,0,3,inf
-4,1,2,10.714285714285714
-5,-3,-1,-2.6666666666666665
-3,-1,-4,-46.15384615384615
3,0,3,inf
-3,-5,-5,-2.2153846153846155
2,2,4,-2.8125
1,2,3,-0.0
-4,-1,-3,-42.857142857142854
-4,-5,-4,-2.142857142857143
-2,3,-2,-2.5
-2,5,1,-0.0
-1,4,3,0.6818181818181818
-1,1,2,5.454545454545454
-4,4,0,-0.6696428571428571
3,-2,-5,12.857142857142858
-2,2,5,7.5
-3,5,-3,-1.476923076923077
2,-5,1,-0.0
0,1,3,6.0
-1,-3,-4,-3.0303030303030303
-3,1,-3,-36.92307692307692
-1,1,1,-0.0
4,0,2,inf
-4,1,5,42.857142857142854
5,-2,4,-18.0
-2,5,-4,-1.5
-4,2,-4,-13.392857142857142
-4,-3,2,1.1904761904761905
-4,5,0,-0.42857142857142855
3,-3,0,0.9523809523809523
